state,new_listing,title,fr_title,condition,inventory,sku,make,model,description,fr_description,year,finish,price,product_type,subcategory_1,subcategory_2,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6,product_image_7,product_image_8,product_image_9,product_image_10,product_image_11,product_image_12,product_image_13,product_image_14,product_image_15,product_image_16,product_image_17,product_image_18,product_image_19,product_image_20,product_image_21,product_image_22,product_image_23,product_image_24,product_image_25,video_url,offers_enabled,shipping_price,combine_and_save_shipping_price,local_pickup,shipping_profile_name,seller_cost,tax_exempt,upc,upc_does_not_apply,published_at,url,prop_65_warning,fr_prop_65_warning,id,auto_offer_percentage,auto_offer_shipping_price_override,bump_rate,bump_rate_recommendation,sold_as_is,country_of_origin,same_day_shipping_eligible,trigger_combine_and_save_shipping
draft,false,"MP Triangle tempered steel - 6""",,Brand New,0,MP-TR6,Mano Percussion,"MP Triangle tempered steel - 6""", MP Triangle tempered steel  Mano Triangles are made from a tempered steel alloy and finished in a polished chrome plating to provide a pure sound and maximum sustain. Includes beater.,,"",Red,7.0,drums-and-percussion,,,https://rvb-img.reverb.com/image/upload/s--GbOdgxOL--/v1672933738/p60p1aqksyflvco6pcak.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,3.50,false,00694970539037,false,,https://reverb.com/item/64572222-mp-triangle-tempered-steel-6,,,64572222,,,,,false,,true,false
draft,false,Yamaha FG820 Dreadnought Acoustic Guitar - Sunset Blue (SB),,Brand New,0,FG820 SB,Yamaha,"Yamaha FG820 Dreadnought Guitar,"," Yamaha FG820 Dreadnought Acoustic Guitar <br>In addition to warmer and stronger sound thanks to the mahogany back and sides, the body binding and fingerboard binding are cream plastic, for an upgraded look. A new FG has louder and stronger sound in the low- to mid-ranges, thanks to cutting-edge acoustic analysis technology developed by the Yamaha R&amp;D Division. Yamaha’s engineers have achieved this sound by utilizing analysis and simulation to arrive at the best bracing design without depending on tradition or guesswork. This analysis led to the development of the new scalloped bracing pattern, a new and ideal acoustic structure that maintains the durability of the top board while bringing out the most sound the Yamaha FG has to offer.<br><p><br>Features:<br></p><ul><li>Traditional Western Body</li><li>Solid Spruce Top</li><li>Mahogany Back &amp; Sides</li><li>Newly Developed Scalloped Bracing</li><li>Warm and Strong Sound</li></ul>",,"",Sunset Blue,399.99,acoustic-guitars,dreadnought,,https://rvb-img.reverb.com/image/upload/s--3LYL7D6q--/v1672934458/lfp7soy4ro4kspunptcp.jpg,https://rvb-img.reverb.com/image/upload/s--QyQstE4S--/v1672934461/rkw7oc1u8hl7seixpvfh.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,,false,00889025103732,false,,https://reverb.com/item/64572469-yamaha-fg820-dreadnought-acoustic-guitar-sunset-blue-sb,,,64572469,,,,,false,,true,false
draft,false,"G&G Deluxe Strat/Tele Hardshell Case, Tweed w/Red Interior",,Brand New,1,996103400,Fender,"G&G Deluxe Strat/Tele Hardshell Case, w/Red Interior"," G&amp;G Deluxe Strat/Tele Hardshell Case, Tweed w/Red Interior G&amp;G has been manufacturing cases to protect valued Fender instruments during transport and storage since 1952. This 3-ply wooden hardshell case sports hide leather end caps for extra protection against knocks while the bonded leather wrapped handle is easy to grip and won't degrade when exposed to weather. Not only will this case protect your Strat® or Tele® guitar with authentic style; the padded interior and velvet plush interior lining will keep it scratch and damage-free. The convenient storage compartments for accessories ensure you'll always have strings, picks, straps and more easily accessible.<br><p><br>Features:<br></p><ul><li>3-ply hardshell wood case</li><li>Hide leather end caps</li><li>Bonded leather wrapped handle</li><li>Velvet plush interior lining (54% cotton 46% rayon)</li><li>Spacious storage compartment</li><li>Fits most right and left-handed Stratocaster and Telecaster guitars</li><li>Internal Dimensions: 38-3/8"" x 12-3/4""</li></ul>",,"",Tweed,399.99,accessories,guitar-cases,,https://rvb-img.reverb.com/image/upload/s--BvxRUcfm--/v1673116556/psy04lsn7ngtfwjt8zas.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,00717669522520,false,,https://reverb.com/item/64644822-g-g-deluxe-strat-tele-hardshell-case-tweed-w-red-interior,,,64644822,,,,,false,,true,false
draft,false,"Fender Blues Deluxe Harmonica, Key of A",,Brand New,4,990701003.0,Fender,"Blues Deluxe Harmonica, Key of A","Perfect for the seasoned harpist or those who are just starting out, the Fender Blues Deluxe Harmonica is versatile enough for any level of player. With solid construction, a traditional shape and bright, articulate tone, this diatonic 10-hole harmonica offers the classic sound and long-lasting reliability of any genuine Fender instrument.",,"","",19.99,folk-instruments,harmonicas,,https://rvb-img.reverb.com/image/upload/s--iGzvKS5s--/v1673117478/xd4662ra52ypxwaaxahs.jpg,https://rvb-img.reverb.com/image/upload/s--d1qU9CVo--/v1673117480/fdronyg97a7ztcwucp0o.jpg,https://rvb-img.reverb.com/image/upload/s--14Zkjh9w--/v1673117480/ypmv8e6o3ksalpfdxszy.jpg,https://rvb-img.reverb.com/image/upload/s--0IEKPqAS--/v1673117479/sciiu5nrzqs4ngo74qzv.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,7.66,false,,false,,https://reverb.com/item/64645237-fender-blues-deluxe-harmonica-key-of-a,,,64645237,,,,,false,,true,false
draft,false,"Fender Blues Deluxe Harmonica, Key of Bb",,Brand New,3,990701007.0,Fender,"Deluxe Harmonica, Key of Bb","Perfect for the seasoned harpist or those who are just starting out, the Fender Blues Deluxe Harmonica is versatile enough for any level of player. With solid construction, a traditional shape and bright, articulate tone, this diatonic 10-hole harmonica offers the classic sound and long-lasting reliability of any genuine Fender instrument.",,"",Blues,19.99,folk-instruments,harmonicas,,https://rvb-img.reverb.com/image/upload/s--w5vaZtEc--/v1673117486/isuakixotkzgb0pclpay.jpg,https://rvb-img.reverb.com/image/upload/s--7iplbrw---/v1673117488/jc4n0r0gmqjc7yw0wyqm.jpg,https://rvb-img.reverb.com/image/upload/s--9t3MWKs9--/v1673117488/teb2vpululjyt9glkiil.jpg,https://rvb-img.reverb.com/image/upload/s--L4v0zgG3--/v1673117488/abvlfy0y2jflmqn3chh3.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,6.25,false,,false,,https://reverb.com/item/64645240-fender-blues-deluxe-harmonica-key-of-bb,,,64645240,,,,,false,,true,false
draft,false,"Fender Blues Deluxe Harmonica, Key of G",,Brand New,2,990701002.0,Fender,"Blues Deluxe Harmonica, Key of G","Perfect for the seasoned harpist or those who are just starting out, the Fender Blues Deluxe Harmonica is versatile enough for any level of player. With solid construction, a traditional shape and bright, articulate tone, this diatonic 10-hole harmonica offers the classic sound and long-lasting reliability of any genuine Fender instrument.",,"","",19.99,folk-instruments,harmonicas,,https://rvb-img.reverb.com/image/upload/s--YhQwD9x6--/v1673117487/xpwrjoqghtxtufkdjtdm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,7.66,false,,false,,https://reverb.com/item/64645241-fender-blues-deluxe-harmonica-key-of-g,,,64645241,,,,,false,,true,false
draft,false,Yamaha FGX800C Folk Acoustic Electric Guitar - Black,,Brand New,2,FGX800C BL,Yamaha,Yamaha FGX800C Folk Electric Guitar -,"<p>Derived from the FG800, which has a solid spruce top and nato/okoume back and sides, the FGX800C has a cutaway body and an electric system. The Yamaha proprietary undersaddle piezo pickup and System66 analog preamp ensure solid, plugged-in performance.</p><ul><li>Traditional Western Body</li><li>Solid Spruce Top</li><li>Nato/Okoume Back and Sides</li><li>Scalloped Bracing</li></ul>",,"",Black,479.99,acoustic-guitars,built-in-electronics,dreadnought,https://rvb-img.reverb.com/image/upload/s--SdKC2SbN--/v1673124334/kucg9qtmx7oljxbevdyv.jpg,https://rvb-img.reverb.com/image/upload/s--r_LwP02G--/v1673124336/m9bsxr0s2tkcudjuhlih.jpg,https://rvb-img.reverb.com/image/upload/s--4QoXtAQB--/v1673124337/ansnsiy1e0keagnhjxc3.jpg,,,,,,,,,,,,,,,,,,,,,,,,true,0.0,,true,FREE Shipping Canada Over $99,285.00,false,00889025103886,false,,https://reverb.com/item/64648882-yamaha-fgx800c-folk-acoustic-electric-guitar-black,,,64648882,,,,,false,,true,false
draft,false,PREVIOUSLY RENTED Yamaha YFL222 Standard Flute,,Brand New,1,YFL-222 USED,Yamaha,PREVIOUSLY RENTED YFL222 Flute,"<p>The Yamaha YFL-222 Standard flute in C features drawn and curled tone holes, covered keys and an offset G. It has a nickel silver headjoint, body and footjoint and a silver-plated finish. I features a C-footjoint and pointed key arms, and comes with a Yamaha standard plastic flute case, polishing cloth, polishing gauze, cleaning rod and Flute Owner’s Manual.<br><br><strong>CY Headjoint</strong><br>Featuring a double flare taper and a unique embouchure hole undercut design for excellent response and a warm rich tone, the CY headjoint helps beginners quickly learn to produce a beautiful sound. More advanced players will appreciate its even, quick response in all registers.<br><br><strong>Keys</strong><br>All key shapes and placement have been ergonomically designed for a comfortable, natural-feeling performance. Manufacturing processes have been redesigned from the ground up to achieve substantially improved precision that not only leads to greater mechanical accuracy, but also minimizes the need for readjustment over time.<br><br><strong>Pointed Key Arms</strong><br>A#, F# and other non-fingered keys feature pointed key arms. This beautiful key design is inspired by traditional European style.<br><br><strong>Adjustment Screws</strong><br>Yamaha's unique screw resistance inserts allow smooth adjustments while preventing gradual loosing of the screws. For easier access, the screw positioning has been changed.<br><br><strong>Alignment Marks</strong><br>Footjoint alignment marks facilitate proper fitting by young players.<br><br></p>  Features <ul><li>Nickel silver headjoint, body and footjoint</li><li>Silver-plated finish</li><li>Offset G</li><li>C-footjoint</li><li>Pointed key arms</li><li>Yamaha standard plastic flute case</li><li>Cleaning products</li></ul> ",,"",Standard,720.0,band-and-orchestra,,,https://rvb-img.reverb.com/image/upload/s--T29guNmW--/v1673382769/hdqqjmriod8kohl9aktk.jpg,https://rvb-img.reverb.com/image/upload/s--nU8kX6z3--/v1673382772/f68patzp4tfdhvuopqmn.jpg,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,481.05,false,,false,,https://reverb.com/item/64742989-previously-rented-yamaha-yfl222-standard-flute,,,64742989,,,,,false,,true,false
draft,false,Menzel violin case - 4/4,,Brand New,0,M9002F,Menzel,Menzel violin case - 4/4, Menzel violin case  Hard sponge molded violin case with nylon cover. Comes with convenient shoulder straps.,,"","",64.99,accessories,,,https://rvb-img.reverb.com/image/upload/s--XeSptFCp--/v1673447761/qbfdeavjr9aq1p43gtop.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,"",false,,https://reverb.com/item/64765101-menzel-violin-case-4-4,,,64765101,,,,,false,,true,false
draft,false,Focusrite Clarett USB 18x6 USB Audio Interface,,Brand New,-1,CLARETT-4PRE-USB,Focusrite,Clarett USB 18x6 USB Audio Interface," Equally comfortable in the studio or as part of a mobile rig, the Focusrite Clarett 4Pre USB 18x6 USB Audio Interface combines 24-bit / 192 kHz A/D/A conversion, low-latency monitoring, and a multitude of I/O options with four, Air-enabled microphone preamps that can model the sound of the company's classic ISA preamps. With low noise (-128 dB EIN), low distortion, and 118 dB dynamic range, the high-performance mic preamps deliver a clean, open, and transparent sound, for accurate reproduction of the original performance. The Clarett 4Pre USB is equipped with four front panel mic/line inputs, two of which have high-headroom instrument inputs for recording hot pickups without distortion. Each mic pre has a separate gain knob with a Gain Halo meter that makes it easy to set the correct input level. The interface also provides two line level outputs, two monitor outputs with anti-thump technology, MIDI I/O, stereo S/PDIF I/O, and eight channels of ADAT inputs to expand your setup. The front panel features two 1/4"" headphone outputs with independent volume controls. A pair of +48V phantom power switches allow you to turn on phantom power for condenser microphones on channels 1 &amp; 2 and 3 &amp; 4 respectively. The Clarett 4Pre USB offers a comprehensive software package that includes the Focusrite Red Plug-In Suite with accurate models of the Red 2 EQ equalizer and Red 3 Compressor, the Softube Time and Tone Bundle with reverb, delay, mastering, and distortion plug-ins, a Loopmasters library with 2GB of royalty-free samples, and more. Also provided is the Focusrite Control software that enables you to configure your routing and monitor mixes from Mac and Windows computers, or iPad, iPhone, and iPod touch devices.  <ul><li>4 Preamps Model the Classic ISA Design</li><li>Low-Noise and Low-Distortion Mic Preamps</li><li>24-bit / 192 kHz Audio Resolution</li><li>Low-Latency Monitoring</li><li>2x Monitor Outputs, 2x Line Outputs</li><li>USB, S/PDIF, MIDI I/O, ADAT Input</li><li>Gain Halo Meters</li><li>2 x Headphone Outputs</li><li>Includes Software Bundle</li><li>Mac, Windows</li></ul> ",,"","",949.0,pro-audio,interfaces,,https://rvb-img.reverb.com/image/upload/s--Es-ee8a1--/v1673507845/zbfxydnbws3nlp4sxe9t.jpg,https://rvb-img.reverb.com/image/upload/s--rmPgufIQ--/v1673507847/t6xsqtx8wqfz39v3mq3l.jpg,https://rvb-img.reverb.com/image/upload/s--2mxEer2e--/v1673507847/e20upfz72hmfqbfses7r.jpg,https://rvb-img.reverb.com/image/upload/s--iCRNwPYZ--/v1673507847/sroj9vbwxkyok5eqhqrs.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,949.00,false,00815301008521,false,,https://reverb.com/item/64792566-focusrite-clarett-usb-18x6-usb-audio-interface,,,64792566,,,,,false,,true,false
draft,false,Focusrite Scarlett 2i2 MK2 2in/2out USB Audio Interface,,Brand New,0,SCARLETT-2I2-3RD-GEN,Focusrite,Scarlett 2i2 MK2 2in/2out USB Audio Interface," Focusrite Scarlett 2i2 2in/2out USB Audio Interface  The New Generation <br>The second generation Scarlett range is packed full of upgrades. New super-low latency* will bring confidence to your performance, letting you record and monitor with software effects in real time.<br><p><br>New metal volume controls and a sleeker red metal chassis underscore its improved industrial design, built to go anywhere. Scarlett USB audio interfaces also now operate at sample rates all the way up to 192kHz, and the input channels have evolved too.<br></p><p><br>The latest Scarlett mic preamp features a more even gain structure, so you can accurately set your levels, and the instrument input has also been completely redesigned so it can handle seriously hot pickups for recording electric guitar.<br></p><p><br>* Super-low roundtrip latency was measured at 2.74ms, working at 96kHz with a 32 samples buffer on Logic Pro X, running on a Mac Pro and OS 10.11<br></p><p><br>Focusrite's compact yet versatile 2-in, 2-out USB audio interface. It gives singer songwriters two natural-sounding Scarlett mic preamps and the same class-leading sound quality and digital conversion as the rest of the latest Scarlett range. Take it anywhere, connect by USB, plug your mics and guitars straight in, and simply start recording.</p>",,"","",249.0,pro-audio,,,https://rvb-img.reverb.com/image/upload/s--POX9Elwv--/v1673543033/g4begwqjfh2qyz27qmqj.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,,false,00695976164421,false,,https://reverb.com/item/64804194-focusrite-scarlett-2i2-mk2-2in-2out-usb-audio-interface,,,64804194,,,,,false,,true,false
draft,false,Focusrite Clarett USB 18x6 USB Audio Interface,,Brand New,0,CLARETT-4PRE,Focusrite,Clarett USB 18x6 USB Audio Interface," Equally comfortable in the studio or as part of a mobile rig, the Focusrite Clarett 4Pre USB 18x6 USB Audio Interface combines 24-bit / 192 kHz A/D/A conversion, low-latency monitoring, and a multitude of I/O options with four, Air-enabled microphone preamps that can model the sound of the company's classic ISA preamps. With low noise (-128 dB EIN), low distortion, and 118 dB dynamic range, the high-performance mic preamps deliver a clean, open, and transparent sound, for accurate reproduction of the original performance. The Clarett 4Pre USB is equipped with four front panel mic/line inputs, two of which have high-headroom instrument inputs for recording hot pickups without distortion. Each mic pre has a separate gain knob with a Gain Halo meter that makes it easy to set the correct input level. The interface also provides two line level outputs, two monitor outputs with anti-thump technology, MIDI I/O, stereo S/PDIF I/O, and eight channels of ADAT inputs to expand your setup. The front panel features two 1/4"" headphone outputs with independent volume controls. A pair of +48V phantom power switches allow you to turn on phantom power for condenser microphones on channels 1 &amp; 2 and 3 &amp; 4 respectively. The Clarett 4Pre USB offers a comprehensive software package that includes the Focusrite Red Plug-In Suite with accurate models of the Red 2 EQ equalizer and Red 3 Compressor, the Softube Time and Tone Bundle with reverb, delay, mastering, and distortion plug-ins, a Loopmasters library with 2GB of royalty-free samples, and more. Also provided is the Focusrite Control software that enables you to configure your routing and monitor mixes from Mac and Windows computers, or iPad, iPhone, and iPod touch devices.  <ul><li>4 Preamps Model the Classic ISA Design</li><li>Low-Noise and Low-Distortion Mic Preamps</li><li>24-bit / 192 kHz Audio Resolution</li><li>Low-Latency Monitoring</li><li>2x Monitor Outputs, 2x Line Outputs</li><li>USB, S/PDIF, MIDI I/O, ADAT Input</li><li>Gain Halo Meters</li><li>2 x Headphone Outputs</li><li>Includes Software Bundle</li><li>Mac, Windows</li></ul> ",,"","",949.0,pro-audio,interfaces,,https://rvb-img.reverb.com/image/upload/s--Hb5ZhYM1--/v1673560173/ogwrphmqpkhav9c78qe0.jpg,https://rvb-img.reverb.com/image/upload/s--hJC1ninl--/v1673560175/ecadrk7vtbesb9pjjqko.jpg,https://rvb-img.reverb.com/image/upload/s--SGxwLkfR--/v1673560175/uhkvpnx30fopey0lbzps.jpg,https://rvb-img.reverb.com/image/upload/s--YCe6-5oo--/v1673560175/fzvwiull16pg5q51xhrr.jpg,,,,,,,,,,,,,,,,,,,,,,,true,,,false,,711.00,false,00815301008521,false,,https://reverb.com/item/64818406-focusrite-clarett-usb-18x6-usb-audio-interface,,,64818406,,,,,false,,true,false
